2110,12,23,153
2111,12,23,240
2112,12,23,239
2113,12,23,239
2114,12,23,240
2115,12,23,242
2116,12,23,242
2117,12,23,76
2118,12,23,75
2120,12,23,153
2121,12,23,154
2122,12,23,75
2123,12,23,76
2124,12,23,153
2125,12,23,152
2126,12,23,239
2127,12,23,75
2128,12,23,74
2130,12,23,153
2131,12,23,154
2132,12,23,75
2133,12,23,76
2134,12,23,153
2135,12,23,154
2136,12,23,152
2137,12,23,153
2138,12,23,239
2139,12,23,75
2140,12,23,76
2141,12,23,74
2142,12,23,75
2144,12,23,153
2145,12,23,75
2146,12,23,153
2147,12,23,75
2149,55,4,97
2150,55,4,98
2152,55,4,85
2153,55,4,86
2197,43,4,100
2198,43,4,96
2200,43,4,88
2201,43,4,84
2203,59,4,97
2204,59,4,98
2206,59,4,85
2207,59,4,86
2238,10,10,88
2239,10,10,87
2242,12,13,85
2243,12,13,85
2246,10,10,88
2247,10,10,87
2258,11,11,87
2259,11,11,87
2261,11,11,86
2262,11,11,87
2264,14,13,252
2265,14,13,84
2267,7,17,81
2268,7,17,81
2270,11,11,254
2271,11,11,87
2273,7,14,84
2274,7,14,83
2280,75,6,10
2281,75,6,172
2287,8,18,158
2288,8,18,158
2289,8,18,158
2290,8,18,159
2291,8,18,80
2292,8,18,80
2293,8,18,80
2294,8,18,81
2295,8,18,158
2296,8,18,80
2298,8,18,159
2299,8,18,158
2300,8,18,159
2301,8,18,81
2302,8,18,80
2303,8,18,81
2304,8,18,158
2305,8,18,159
2306,8,18,158
2307,8,18,159
2308,8,18,245
2309,8,18,80
2310,8,18,81
2311,8,18,80
2312,8,18,81
2316,8,15,161
2317,8,15,161
2318,8,15,161
2319,8,15,162
2320,8,15,162
2321,8,15,83
2322,8,15,83
2323,8,15,83
2324,8,15,84
2325,8,15,84
2327,8,15,161
2328,8,15,162
2329,8,15,83
2330,8,15,84
2331,8,15,160
2332,8,15,160
2333,8,15,161
2334,8,15,161
2335,8,15,247
2336,8,15,82
2337,8,15,82
2338,8,15,83
2339,8,15,83
2341,12,25,151
2342,12,25,151
2343,12,25,73
2344,12,25,73
2345,12,25,151
2346,12,25,238
2347,12,25,237
2348,12,25,237
2349,12,25,237
2350,12,25,240
2351,12,25,240
2352,12,25,73
2354,12,26,151
2355,12,26,73
2356,12,26,151
2357,12,26,150
2358,12,26,237
2359,12,26,73
2360,12,26,72
2362,12,25,151
2363,12,25,151
2364,12,25,73
2365,12,25,73
2366,12,25,151
2367,12,25,151
2368,12,25,150
2369,12,25,150
2370,12,25,237
2371,12,25,73
2372,12,25,73
2373,12,25,72
2374,12,25,72
2376,12,26,151
2377,12,26,151
2378,12,26,73
2379,12,26,73
2380,12,26,151
2381,12,26,150
2382,12,26,73
2383,12,26,72
2387,7,17,158
2388,7,17,158
2389,7,17,159
2390,7,17,159
2391,7,17,245
2392,7,17,245
2393,7,17,245
2394,7,17,245
2395,7,17,246
2396,7,17,248
2397,7,17,80
2398,7,17,80
2399,7,17,81
2400,7,17,81
2428,7,15,161
2429,7,15,161
2430,7,15,162
2431,7,15,161
2432,7,15,162
2433,7,15,248
2434,7,15,247
2435,7,15,247
2436,7,15,247
2437,7,15,248
2438,7,15,250
2439,7,15,83
2440,7,15,83
2441,7,15,84
2442,7,15,83
2443,7,15,84
2538,90,8,86
2539,90,8,161
2541,90,8,86
2542,90,8,161
2544,90,8,86
2545,90,8,161
2547,91,8,86
2548,91,8,161
2550,91,8,86
2551,91,8,161
2553,90,8,86
2554,90,8,161
2556,91,8,86
2557,91,8,161
2559,8,90,8
2560,8,90,9
2562,8,90,8
2563,8,90,9
2565,8,90,8
2566,8,90,9
2568,8,91,8
2569,8,91,9
2571,8,91,8
2572,8,91,9
2574,8,90,8
2575,8,90,9
2577,8,91,8
2578,8,91,9
2595,90,8,86
2596,90,8,161
2598,90,8,86
2599,90,8,161
2601,91,8,86
2602,91,8,161
2604,90,8,86
2605,90,8,161
2607,91,8,86
2608,91,8,161
2612,89,8,86
2613,89,8,161
2615,89,8,86
2616,89,8,161
2618,90,8,86
2619,90,8,161
2621,90,8,86
2622,90,8,161
2640,8,90,8
2641,8,90,9
2643,8,90,8
2644,8,90,9
2646,8,91,8
2647,8,91,9
2649,8,90,8
2650,8,90,9
2652,8,91,8
2653,8,91,9
2656,8,89,8
2657,8,89,9
2659,8,89,8
2660,8,89,9
2662,8,90,8
2663,8,90,9
2665,8,90,8
2666,8,90,9
2748,91,65,113
2749,91,65,104
2751,90,65,113
2752,90,65,104
2774,3,94,26
2775,3,94,48
2777,3,93,26
2778,3,93,46
2790,131,91,69
2791,131,91,69
2792,131,91,57
2793,131,91,38
2794,131,91,61
2795,131,91,89
2813,3,99,80
2814,3,99,61
2816,2,95,76
2817,2,95,65
2819,2,95,68
2820,2,95,53
2822,2,95,34
2823,2,95,43
2825,3,99,54
2826,3,99,53
2830,2,95,85
2831,2,95,104
2844,12,37,10
2845,12,37,15
2847,12,35,10
2848,12,35,15
2884,42,58,26
2885,42,58,27
